id,word,meaning,zhuyinText,zhuyinCharsJson,partOfSpeech,sourceCategory,appCategory,appCategoryZh,difficulty,level,stageId,sentence,emoji,enabledFor,spellingEnabledFor,source,notes
prepositions_medium_than_001,than,比,ㄅㄧˇ,"[{""char"": ""比"", ""ruby"": ""ㄅㄧˇ""}]",介系詞,介系詞,prepositions,介系詞,medium,2,prepositions_medium,"I know the word ""than"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_thank_001,thank,感謝（某人）,ㄍㄢˇ ㄒㄧㄝˋ ㄇㄡˇ ㄖㄣˊ,"[{""char"": ""感"", ""ruby"": ""ㄍㄢˇ""}, {""char"": ""謝"", ""ruby"": ""ㄒㄧㄝˋ""}, {""char"": ""某"", ""ruby"": ""ㄇㄡˇ""}, {""char"": ""人"", ""ruby"": ""ㄖㄣˊ""}]",動詞,其他動詞,others,其他,hard,3,others_hard,"I know the word ""thank"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_medium_that_001,that,那個,ㄋㄚˋ ㄍㄜˋ,"[{""char"": ""那"", ""ruby"": ""ㄋㄚˋ""}, {""char"": ""個"", ""ruby"": ""ㄍㄜˋ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,medium,2,determiners_medium,"I know the word ""that"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_medium_the_001,the,這,ㄓㄜˋ,"[{""char"": ""這"", ""ruby"": ""ㄓㄜˋ""}]",冠詞,冠詞/限定詞,determiners,冠詞/限定詞,medium,2,determiners_medium,"I know the word ""the"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_hard_their_001,their,他們的,ㄊㄚ ㄇㄣ ㄉㄜ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}, {""char"": ""們"", ""ruby"": ""ㄇㄣ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,hard,3,determiners_hard,"I know the word ""their"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_hard_them_001,them,他們(受詞),ㄊㄚ ㄇㄣ ㄕㄡˋ ㄘˊ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}, {""char"": ""們"", ""ruby"": ""ㄇㄣ""}, {""char"": ""受"", ""ruby"": ""ㄕㄡˋ""}, {""char"": ""詞"", ""ruby"": ""ㄘˊ""}]",代名詞,代名詞,pronouns,代名詞,hard,3,pronouns_hard,"I know the word ""them"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_then_001,then,然後、接著,ㄖㄢˊ ㄏㄡˋ ㄐㄧㄝ ㄓㄨˋ,"[{""char"": ""然"", ""ruby"": ""ㄖㄢˊ""}, {""char"": ""後"", ""ruby"": ""ㄏㄡˋ""}, {""char"": ""接"", ""ruby"": ""ㄐㄧㄝ""}, {""char"": ""著"", ""ruby"": ""ㄓㄨˋ""}]",副詞,其他副詞,others,其他,hard,3,others_hard,"I know the word ""then"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_medium_there_001,there,那裡,ㄋㄚˋ ㄌㄧˇ,"[{""char"": ""那"", ""ruby"": ""ㄋㄚˋ""}, {""char"": ""裡"", ""ruby"": ""ㄌㄧˇ""}]",副詞,地點/方位,places,地點/方位,medium,2,places_medium,"I know the word ""there"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_hard_these_001,these,這些,ㄓㄜˋ ㄒㄧㄝ,"[{""char"": ""這"", ""ruby"": ""ㄓㄜˋ""}, {""char"": ""些"", ""ruby"": ""ㄒㄧㄝ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,hard,3,determiners_hard,"I know the word ""these"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_hard_they_001,they,他們,ㄊㄚ ㄇㄣ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}, {""char"": ""們"", ""ruby"": ""ㄇㄣ""}]",代名詞,代名詞,pronouns,代名詞,hard,3,pronouns_hard,"I know the word ""they"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
traits_medium_thin_001,thin,瘦的,ㄕㄡˋ ㄉㄜ,"[{""char"": ""瘦"", ""ruby"": ""ㄕㄡˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,個性/特點,traits,個性/特點,medium,2,traits_medium,"I know the word ""thin"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_thing_001,thing,東西、物,ㄉㄨㄥ ㄒㄧ ㄨˋ,"[{""char"": ""東"", ""ruby"": ""ㄉㄨㄥ""}, {""char"": ""西"", ""ruby"": ""ㄒㄧ""}, {""char"": ""物"", ""ruby"": ""ㄨˋ""}]",名詞,其他名詞,others,其他,hard,3,others_hard,"I know the word ""thing"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
numbers_medium_third_001,third,第三,ㄙㄢ ,"[{""char"": ""第"", ""ruby"": ""ㄙㄢ""}, {""char"": ""三"", ""ruby"": """"}]",數字,數字,numbers,數字,medium,2,numbers_medium,"I know the word ""third"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
foods_hard_thirsty_001,thirsty,口渴的,ㄎㄡˇ ㄎㄜˇ ㄉㄜ,"[{""char"": ""口"", ""ruby"": ""ㄎㄡˇ""}, {""char"": ""渴"", ""ruby"": ""ㄎㄜˇ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""thirsty"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
numbers_hard_thirteen_001,thirteen,十三,ㄕˊ ㄙㄢ,"[{""char"": ""十"", ""ruby"": ""ㄕˊ""}, {""char"": ""三"", ""ruby"": ""ㄙㄢ""}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""thirteen"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
numbers_hard_thirty_001,thirty,三十,ㄙㄢ ㄕˊ,"[{""char"": ""三"", ""ruby"": ""ㄙㄢ""}, {""char"": ""十"", ""ruby"": ""ㄕˊ""}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""thirty"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
determiners_medium_this_001,this,這個,ㄓㄜˋ ㄍㄜˋ,"[{""char"": ""這"", ""ruby"": ""ㄓㄜˋ""}, {""char"": ""個"", ""ruby"": ""ㄍㄜˋ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,medium,2,determiners_medium,"I know the word ""this"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_hard_those_001,those,那些,ㄋㄚˋ ㄒㄧㄝ,"[{""char"": ""那"", ""ruby"": ""ㄋㄚˋ""}, {""char"": ""些"", ""ruby"": ""ㄒㄧㄝ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,hard,3,determiners_hard,"I know the word ""those"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
numbers_medium_three_001,three,三,ㄙㄢ,"[{""char"": ""三"", ""ruby"": ""ㄙㄢ""}]",數字,數字,numbers,數字,medium,2,numbers_medium,"I know the word ""three"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
time_hard_thursday_001,Thursday,星期四,ㄒㄧㄥ ㄑㄧ ㄙˋ,"[{""char"": ""星"", ""ruby"": ""ㄒㄧㄥ""}, {""char"": ""期"", ""ruby"": ""ㄑㄧ""}, {""char"": ""四"", ""ruby"": ""ㄙˋ""}]",名詞,時間,time,時間,hard,3,time_hard,"I know the word ""Thursday"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_ticket_001,ticket,票,ㄆㄧㄠˋ,"[{""char"": ""票"", ""ruby"": ""ㄆㄧㄠˋ""}]",名詞,其他名詞,others,其他,hard,3,others_hard,"I know the word ""ticket"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
animals_medium_tiger_001,tiger,老虎,ㄌㄠˇ ㄏㄨˇ,"[{""char"": ""老"", ""ruby"": ""ㄌㄠˇ""}, {""char"": ""虎"", ""ruby"": ""ㄏㄨˇ""}]",名詞,動物/昆蟲,animals,動物,medium,2,animals_medium,"I know the word ""tiger"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
time_easy_time_001,time,時間,ㄕˊ ㄐㄧㄢ,"[{""char"": ""時"", ""ruby"": ""ㄕˊ""}, {""char"": ""間"", ""ruby"": ""ㄐㄧㄢ""}]",名詞,時間,time,時間,easy,1,time_easy,"I know the word ""time"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
health_medium_tired_001,tired,疲累的,ㄉㄜ  ,"[{""char"": ""疲"", ""ruby"": ""ㄉㄜ""}, {""char"": ""累"", ""ruby"": """"}, {""char"": ""的"", ""ruby"": """"}]",形容詞,健康,health,健康,medium,2,health_medium,"I know the word ""tired"".",💪,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
prepositions_easy_to_001,to,向、朝、對著,ㄒㄧㄤˋ ㄔㄠˊ ㄉㄨㄟˋ ㄓㄨˋ,"[{""char"": ""向"", ""ruby"": ""ㄒㄧㄤˋ""}, {""char"": ""朝"", ""ruby"": ""ㄔㄠˊ""}, {""char"": ""對"", ""ruby"": ""ㄉㄨㄟˋ""}, {""char"": ""著"", ""ruby"": ""ㄓㄨˋ""}]",介系詞,介系詞,prepositions,介系詞,easy,1,prepositions_easy,"I know the word ""to"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
time_medium_today_001,today,今天,ㄐㄧㄣ ㄊㄧㄢ,"[{""char"": ""今"", ""ruby"": ""ㄐㄧㄣ""}, {""char"": ""天"", ""ruby"": ""ㄊㄧㄢ""}]",名詞,時間,time,時間,medium,2,time_medium,"I know the word ""today"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_together_001,together,一起,ㄧ ㄑㄧˇ,"[{""char"": ""一"", ""ruby"": ""ㄧ""}, {""char"": ""起"", ""ruby"": ""ㄑㄧˇ""}]",副詞,其他副詞,others,其他,hard,3,others_hard,"I know the word ""together"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
time_hard_tomorrow_001,tomorrow,明天,ㄇㄧㄥˊ ㄊㄧㄢ,"[{""char"": ""明"", ""ruby"": ""ㄇㄧㄥˊ""}, {""char"": ""天"", ""ruby"": ""ㄊㄧㄢ""}]",名詞,時間,time,時間,hard,3,time_hard,"I know the word ""tomorrow"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_too_001,too,1. 也；2. 太...,ㄧㄝˇ ㄊㄞˋ,"[{""char"": ""也"", ""ruby"": ""ㄧㄝˇ""}, {""char"": ""太"", ""ruby"": ""ㄊㄞˋ""}]",副詞,其他副詞,others,其他,easy,1,others_easy,"I know the word ""too"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
body_hard_tooth_001,tooth,牙齒,ㄧㄚˊ ㄔˇ,"[{""char"": ""牙"", ""ruby"": ""ㄧㄚˊ""}, {""char"": ""齒"", ""ruby"": ""ㄔˇ""}]",名詞,身體部位,body,身體部位,hard,3,body_hard,"I know the word ""tooth"".",👋,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
health_hard_toothache_001,toothache,牙痛,ㄧㄚˊ ㄊㄨㄥˋ,"[{""char"": ""牙"", ""ruby"": ""ㄧㄚˊ""}, {""char"": ""痛"", ""ruby"": ""ㄊㄨㄥˋ""}]",名詞,健康,health,健康,hard,3,health_hard,"I know the word ""toothache"".",💪,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_touch_001,touch,觸碰,ㄔㄨˋ ㄆㄥˋ,"[{""char"": ""觸"", ""ruby"": ""ㄔㄨˋ""}, {""char"": ""碰"", ""ruby"": ""ㄆㄥˋ""}]",動詞,其他動詞,others,其他,hard,3,others_hard,"I know the word ""touch"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
home_medium_towel_001,towel,毛巾,ㄇㄠˊ ㄐㄧㄣ,"[{""char"": ""毛"", ""ruby"": ""ㄇㄠˊ""}, {""char"": ""巾"", ""ruby"": ""ㄐㄧㄣ""}]",名詞,房子/公寓,home,家與房間,medium,2,home_medium,"I know the word ""towel"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
hobbies_easy_toy_001,toy,玩具,ㄨㄢˊ ,"[{""char"": ""玩"", ""ruby"": ""ㄨㄢˊ""}, {""char"": ""具"", ""ruby"": """"}]",名詞,運動/興趣/嗜好,hobbies,運動/興趣,easy,1,hobbies_easy,"I know the word ""toy"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
transportation_medium_train_001,train,火車, ,"[{""char"": ""火"", ""ruby"": """"}, {""char"": ""車"", ""ruby"": """"}]",名詞,運輸,transportation,交通,medium,2,transportation_medium,"I know the word ""train"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
others_hard_trash_001,trash,垃圾,ㄌㄚ ㄐㄧ,"[{""char"": ""垃"", ""ruby"": ""ㄌㄚ""}, {""char"": ""圾"", ""ruby"": ""ㄐㄧ""}]",名詞,其他名詞,others,其他,hard,3,others_hard,"I know the word ""trash"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_tree_001,tree,樹,ㄕㄨˋ,"[{""char"": ""樹"", ""ruby"": ""ㄕㄨˋ""}]",名詞,其他名詞,others,其他,medium,2,others_medium,"I know the word ""tree"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
hobbies_medium_trip_001,trip,（短程的）旅行,ㄉㄜ    ,"[{""char"": ""短"", ""ruby"": ""ㄉㄜ""}, {""char"": ""程"", ""ruby"": """"}, {""char"": ""的"", ""ruby"": """"}, {""char"": ""旅"", ""ruby"": """"}, {""char"": ""行"", ""ruby"": """"}]",名詞,運動/興趣/嗜好,hobbies,運動/興趣,medium,2,hobbies_medium,"I know the word ""trip"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
transportation_medium_truck_001,truck,卡車,ㄎㄚˇ ㄔㄜ,"[{""char"": ""卡"", ""ruby"": ""ㄎㄚˇ""}, {""char"": ""車"", ""ruby"": ""ㄔㄜ""}]",名詞,運輸,transportation,交通,medium,2,transportation_medium,"I know the word ""truck"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_easy_try_001,try,嘗試,ㄔㄤˊ ㄕˋ,"[{""char"": ""嘗"", ""ruby"": ""ㄔㄤˊ""}, {""char"": ""試"", ""ruby"": ""ㄕˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""try"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
clothes_hard_t_shirt_001,T-shirt,T 恤,ㄒㄩˋ,"[{""char"": ""恤"", ""ruby"": ""ㄒㄩˋ""}]",名詞,衣服/配件,clothes,衣服/配件,hard,3,clothes_hard,"I know the word ""T-shirt"".",👕,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
time_hard_tuesday_001,Tuesday,星期二,ㄒㄧㄥ ㄑㄧ ㄦˋ,"[{""char"": ""星"", ""ruby"": ""ㄒㄧㄥ""}, {""char"": ""期"", ""ruby"": ""ㄑㄧ""}, {""char"": ""二"", ""ruby"": ""ㄦˋ""}]",名詞,時間,time,時間,hard,3,time_hard,"I know the word ""Tuesday"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
transportation_medium_turn_001,turn,轉彎,ㄓㄨㄢˇ ㄨㄢ,"[{""char"": ""轉"", ""ruby"": ""ㄓㄨㄢˇ""}, {""char"": ""彎"", ""ruby"": ""ㄨㄢ""}]",動詞,運輸,transportation,交通,medium,2,transportation_medium,"I know the word ""turn"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
animals_hard_turtle_001,turtle,烏龜,ㄨ ㄍㄨㄟ,"[{""char"": ""烏"", ""ruby"": ""ㄨ""}, {""char"": ""龜"", ""ruby"": ""ㄍㄨㄟ""}]",名詞,動物/昆蟲,animals,動物,hard,3,animals_hard,"I know the word ""turtle"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
home_easy_tv_001,TV,電視 (= television),ㄉㄧㄢˋ ㄕˋ,"[{""char"": ""電"", ""ruby"": ""ㄉㄧㄢˋ""}, {""char"": ""視"", ""ruby"": ""ㄕˋ""}]",名詞,房子/公寓,home,家與房間,easy,1,home_easy,"I know the word ""TV"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
numbers_hard_twelve_001,twelve,十二,ㄕˊ ㄦˋ,"[{""char"": ""十"", ""ruby"": ""ㄕˊ""}, {""char"": ""二"", ""ruby"": ""ㄦˋ""}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""twelve"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
numbers_hard_twenty_001,twenty,二十,ㄦˋ ㄕˊ,"[{""char"": ""二"", ""ruby"": ""ㄦˋ""}, {""char"": ""十"", ""ruby"": ""ㄕˊ""}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""twenty"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
numbers_easy_two_001,two,二,ㄦˋ,"[{""char"": ""二"", ""ruby"": ""ㄦˋ""}]",數字,數字,numbers,數字,easy,1,numbers_easy,"I know the word ""two"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
nature_hard_typhoon_001,typhoon,颱風,ㄊㄞˊ ㄈㄥ,"[{""char"": ""颱"", ""ruby"": ""ㄊㄞˊ""}, {""char"": ""風"", ""ruby"": ""ㄈㄥ""}]",名詞,天氣/自然,nature,天氣/自然,hard,3,nature_hard,"I know the word ""typhoon"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_easy_uk_001,UK,英國,ㄧㄥ ㄍㄨㄛˊ,"[{""char"": ""英"", ""ruby"": ""ㄧㄥ""}, {""char"": ""國"", ""ruby"": ""ㄍㄨㄛˊ""}]",名詞,地點/方位,places,地點/方位,easy,1,places_easy,"I know the word ""UK"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
clothes_hard_umbrella_001,umbrella,傘,ㄙㄢˇ,"[{""char"": ""傘"", ""ruby"": ""ㄙㄢˇ""}]",名詞,衣服/配件,clothes,衣服/配件,hard,3,clothes_hard,"I know the word ""umbrella"".",👕,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
family_medium_uncle_001,uncle,叔叔、舅舅、姑丈、姨丈,ㄕㄨ ㄕㄨ ㄐㄧㄡˋ ㄐㄧㄡˋ ㄍㄨ ㄓㄤˋ ㄧˊ ㄓㄤˋ,"[{""char"": ""叔"", ""ruby"": ""ㄕㄨ""}, {""char"": ""叔"", ""ruby"": ""ㄕㄨ""}, {""char"": ""舅"", ""ruby"": ""ㄐㄧㄡˋ""}, {""char"": ""舅"", ""ruby"": ""ㄐㄧㄡˋ""}, {""char"": ""姑"", ""ruby"": ""ㄍㄨ""}, {""char"": ""丈"", ""ruby"": ""ㄓㄤˋ""}, {""char"": ""姨"", ""ruby"": ""ㄧˊ""}, {""char"": ""丈"", ""ruby"": ""ㄓㄤˋ""}]",名詞,家庭,family,家庭,medium,2,family_medium,"I know the word ""uncle"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
prepositions_hard_under_001,under,在...下方,ㄗㄞˋ ㄒㄧㄚˋ ㄈㄤ,"[{""char"": ""在"", ""ruby"": ""ㄗㄞˋ""}, {""char"": ""下"", ""ruby"": ""ㄒㄧㄚˋ""}, {""char"": ""方"", ""ruby"": ""ㄈㄤ""}]",介系詞,介系詞,prepositions,介系詞,hard,3,prepositions_hard,"I know the word ""under"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
prepositions_easy_up_001,up,向上,ㄒㄧㄤˋ ㄕㄤˋ,"[{""char"": ""向"", ""ruby"": ""ㄒㄧㄤˋ""}, {""char"": ""上"", ""ruby"": ""ㄕㄤˋ""}]",介系詞,介系詞,prepositions,介系詞,easy,1,prepositions_easy,"I know the word ""up"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_medium_us_001,us,我們(受詞),ㄨㄛˇ ㄇㄣ ㄕㄡˋ ㄘˊ,"[{""char"": ""我"", ""ruby"": ""ㄨㄛˇ""}, {""char"": ""們"", ""ruby"": ""ㄇㄣ""}, {""char"": ""受"", ""ruby"": ""ㄕㄡˋ""}, {""char"": ""詞"", ""ruby"": ""ㄘˊ""}]",代名詞,代名詞,pronouns,代名詞,medium,2,pronouns_medium,"I know the word ""us"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_easy_usa_001,USA,美國,ㄇㄟˇ ㄍㄨㄛˊ,"[{""char"": ""美"", ""ruby"": ""ㄇㄟˇ""}, {""char"": ""國"", ""ruby"": ""ㄍㄨㄛˊ""}]",名詞,地點/方位,places,地點/方位,easy,1,places_easy,"I know the word ""USA"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_usually_001,usually,通常,ㄊㄨㄥ ㄔㄤˊ,"[{""char"": ""通"", ""ruby"": ""ㄊㄨㄥ""}, {""char"": ""常"", ""ruby"": ""ㄔㄤˊ""}]",副詞,其他副詞,others,其他,hard,3,others_hard,"I know the word ""usually"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_hard_vacation_001,vacation,假期,ㄐㄧㄚˇ ㄑㄧ,"[{""char"": ""假"", ""ruby"": ""ㄐㄧㄚˇ""}, {""char"": ""期"", ""ruby"": ""ㄑㄧ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""vacation"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_very_001,very,非常,ㄈㄟ ㄔㄤˊ,"[{""char"": ""非"", ""ruby"": ""ㄈㄟ""}, {""char"": ""常"", ""ruby"": ""ㄔㄤˊ""}]",副詞,其他副詞,others,其他,hard,3,others_hard,"I know the word ""very"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_wait_001,wait,等、等待,ㄉㄥˇ ㄉㄥˇ ㄉㄞˋ,"[{""char"": ""等"", ""ruby"": ""ㄉㄥˇ""}, {""char"": ""等"", ""ruby"": ""ㄉㄥˇ""}, {""char"": ""待"", ""ruby"": ""ㄉㄞˋ""}]",動詞,其他動詞,others,其他,medium,2,others_medium,"I know the word ""wait"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
jobs_medium_waiter_001,waiter,男服務生,ㄋㄢˊ ㄈㄨˊ ㄨˋ ㄕㄥ,"[{""char"": ""男"", ""ruby"": ""ㄋㄢˊ""}, {""char"": ""服"", ""ruby"": ""ㄈㄨˊ""}, {""char"": ""務"", ""ruby"": ""ㄨˋ""}, {""char"": ""生"", ""ruby"": ""ㄕㄥ""}]",名詞,工作,jobs,工作,medium,2,jobs_medium,"I know the word ""waiter"".",👩‍⚕️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
jobs_hard_waitress_001,waitress,女服務生,ㄋㄩˇ ㄈㄨˊ ㄨˋ ㄕㄥ,"[{""char"": ""女"", ""ruby"": ""ㄋㄩˇ""}, {""char"": ""服"", ""ruby"": ""ㄈㄨˊ""}, {""char"": ""務"", ""ruby"": ""ㄨˋ""}, {""char"": ""生"", ""ruby"": ""ㄕㄥ""}]",名詞,工作,jobs,工作,hard,3,jobs_hard,"I know the word ""waitress"".",👩‍⚕️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_wake_001,wake,醒來、喚醒,ㄒㄧㄥˇ ㄌㄞˊ ㄏㄨㄢˋ ㄒㄧㄥˇ,"[{""char"": ""醒"", ""ruby"": ""ㄒㄧㄥˇ""}, {""char"": ""來"", ""ruby"": ""ㄌㄞˊ""}, {""char"": ""喚"", ""ruby"": ""ㄏㄨㄢˋ""}, {""char"": ""醒"", ""ruby"": ""ㄒㄧㄥˇ""}]",動詞,其他動詞,others,其他,medium,2,others_medium,"I know the word ""wake"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_walk_001,walk,走路,ㄗㄡˇ ㄌㄨˋ,"[{""char"": ""走"", ""ruby"": ""ㄗㄡˇ""}, {""char"": ""路"", ""ruby"": ""ㄌㄨˋ""}]",動詞,其他動詞,others,其他,medium,2,others_medium,"I know the word ""walk"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
home_easy_wall_001,wall,牆壁,ㄑㄧㄤˊ ㄅㄧˋ,"[{""char"": ""牆"", ""ruby"": ""ㄑㄧㄤˊ""}, {""char"": ""壁"", ""ruby"": ""ㄅㄧˋ""}]",名詞,房子/公寓,home,家與房間,easy,1,home_easy,"I know the word ""wall"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_medium_want_001,want,想要,ㄒㄧㄤˇ ㄧㄠˋ,"[{""char"": ""想"", ""ruby"": ""ㄒㄧㄤˇ""}, {""char"": ""要"", ""ruby"": ""ㄧㄠˋ""}]",動詞,其他動詞,others,其他,medium,2,others_medium,"I know the word ""want"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
nature_medium_warm_001,warm,溫暖的,ㄉㄜ  ,"[{""char"": ""溫"", ""ruby"": ""ㄉㄜ""}, {""char"": ""暖"", ""ruby"": """"}, {""char"": ""的"", ""ruby"": """"}]",形容詞,天氣/自然,nature,天氣/自然,medium,2,nature_medium,"I know the word ""warm"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
home_easy_wash_001,wash,洗,ㄒㄧˇ,"[{""char"": ""洗"", ""ruby"": ""ㄒㄧˇ""}]",動詞,房子/公寓,home,家與房間,easy,1,home_easy,"I know the word ""wash"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_hard_watch_001,watch,看,ㄎㄢˋ,"[{""char"": ""看"", ""ruby"": ""ㄎㄢˋ""}]",動詞,其他動詞,others,其他,hard,3,others_hard,"I know the word ""watch"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
time_medium_watch_001,watch,手錶,ㄕㄡˇ ㄅㄧㄠˇ,"[{""char"": ""手"", ""ruby"": ""ㄕㄡˇ""}, {""char"": ""錶"", ""ruby"": ""ㄅㄧㄠˇ""}]",名詞,時間,time,時間,medium,2,time_medium,"I know the word ""watch"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
